window_start,window_end,n_days,lag,direction,F,p_value
2024-02-09,2024-08-06,180,3,mainstream_to_wemedia,0.3216851196342296,0.8096841090694101
2024-02-09,2024-08-06,180,1,wemedia_to_mainstream,0.03903680083003467,0.843603776486522
2024-02-09,2024-08-06,180,2,wemedia_to_mainstream,0.05388404522019586,0.9475578684533429
2024-02-09,2024-08-06,180,3,wemedia_to_mainstream,0.040496233559940024,0.9890985481932013
2024-03-10,2024-09-05,180,1,mainstream_to_wemedia,0.06946015717237294,0.7924327292359552
2024-03-10,2024-09-05,180,2,mainstream_to_wemedia,0.04273048969389651,0.9581797013895923
2024-03-10,2024-09-05,180,3,mainstream_to_wemedia,0.7834992984362502,0.5046668940410154
2024-03-10,2024-09-05,180,1,wemedia_to_mainstream,0.1748596136164058,0.6763383054067089
2024-03-10,2024-09-05,180,2,wemedia_to_mainstream,2.2189191284736705,0.11181198364937073
2024-03-10,2024-09-05,180,3,wemedia_to_mainstream,1.6789630616970084,0.17339742187314267
2024-04-09,2024-10-05,180,1,mainstream_to_wemedia,0.2486733328221174,0.6186334346056295
2024-04-09,2024-10-05,180,2,mainstream_to_wemedia,0.339509157257248,0.7125931664940296
2024-04-09,2024-10-05,180,3,mainstream_to_wemedia,1.174516375149365,0.32105471211398906
2024-04-09,2024-10-05,180,1,wemedia_to_mainstream,1.4882969880517836,0.2241130689383003
2024-04-09,2024-10-05,180,2,wemedia_to_mainstream,2.769571095137974,0.06547040527891712
2024-04-09,2024-10-05,180,3,wemedia_to_mainstream,1.9655940646922379,0.12103042346105852
2024-05-09,2024-11-04,180,1,mainstream_to_wemedia,0.05151035294691935,0.8207190858005072
2024-05-09,2024-11-04,180,2,mainstream_to_wemedia,0.0014920042739263995,0.998509121059268
2024-05-09,2024-11-04,180,3,mainstream_to_wemedia,0.7782838276428686,0.507604146977148
2024-05-09,2024-11-04,180,1,wemedia_to_mainstream,2.6977519226995628,0.10227532604009026
2024-05-09,2024-11-04,180,2,wemedia_to_mainstream,3.191864945439121,0.04352653521474814
2024-05-09,2024-11-04,180,3,wemedia_to_mainstream,3.6007254902925467,0.014737664923130667
2024-06-08,2024-12-04,180,1,mainstream_to_wemedia,0.02341337172001225,0.8785622966907108
2024-06-08,2024-12-04,180,2,mainstream_to_wemedia,0.2926157341878665,0.7466775019795897
2024-06-08,2024-12-04,180,3,mainstream_to_wemedia,0.9969634765441573,0.39571795295804113
2024-06-08,2024-12-04,180,1,wemedia_to_mainstream,7.202143013563163,0.007976576233960087
2024-06-08,2024-12-04,180,2,wemedia_to_mainstream,5.767313052008452,0.003760557495335548
2024-06-08,2024-12-04,180,3,wemedia_to_mainstream,5.192901536490258,0.0018606484246229682
2024-07-08,2025-01-03,180,1,mainstream_to_wemedia,0.2865687164384204,0.5931035721293714
2024-07-08,2025-01-03,180,2,mainstream_to_wemedia,2.193313727856395,0.11463891729499032
2024-07-08,2025-01-03,180,3,mainstream_to_wemedia,0.6979049154000532,0.5545419991676381
2024-07-08,2025-01-03,180,1,wemedia_to_mainstream,37.28001951995642,6.367319227429391e-09
2024-07-08,2025-01-03,180,2,wemedia_to_mainstream,17.998983943603502,7.919530464750579e-08
2024-07-08,2025-01-03,180,3,wemedia_to_mainstream,14.230513046003182,2.5673657200186994e-08
2024-08-07,2025-02-02,180,1,mainstream_to_wemedia,1.9492850523810807,0.1644224097972241
2024-08-07,2025-02-02,180,2,mainstream_to_wemedia,1.632230486196318,0.19848898942664606
2024-08-07,2025-02-02,180,3,mainstream_to_wemedia,0.35506648385054873,0.7855316329543071
2024-08-07,2025-02-02,180,1,wemedia_to_mainstream,48.22892489443563,7.047207262189659e-11
2024-08-07,2025-02-02,180,2,wemedia_to_mainstream,21.76492477111517,3.704251461122965e-09
2024-08-07,2025-02-02,180,3,wemedia_to_mainstream,20.001838288483658,3.7557068566229646e-11
2024-09-06,2025-03-04,180,1,mainstream_to_wemedia,0.9275033717020595,0.336833850437839
2024-09-06,2025-03-04,180,2,mainstream_to_wemedia,0.46364507102516356,0.6297660290223743
2024-09-06,2025-03-04,180,3,mainstream_to_wemedia,0.5284162582391603,0.6633576740629272
2024-09-06,2025-03-04,180,1,wemedia_to_mainstream,11.243693873692584,0.0009781987525970814
2024-09-06,2025-03-04,180,2,wemedia_to_mainstream,7.534464827837098,0.0007287236180482104
2024-09-06,2025-03-04,180,3,wemedia_to_mainstream,11.564716008053797,6.162130642417551e-07
2024-10-06,2025-04-03,180,1,mainstream_to_wemedia,0.03378890769657351,0.8543681611266819
2024-10-06,2025-04-03,180,2,mainstream_to_wemedia,0.027071294498633606,0.9732959708611151
2024-10-06,2025-04-03,180,3,mainstream_to_wemedia,0.0930646035376867,0.9637847687125953
2024-10-06,2025-04-03,180,1,wemedia_to_mainstream,10.296600713614932,0.001583864369148591
2024-10-06,2025-04-03,180,2,wemedia_to_mainstream,5.534684588984704,0.004678278787497603
2024-10-06,2025-04-03,180,3,wemedia_to_mainstream,8.263326617783909,3.6543597333515976e-05
2024-11-05,2025-05-03,180,1,mainstream_to_wemedia,0.29935926521883105,0.5849774687676552
2024-11-05,2025-05-03,180,2,mainstream_to_wemedia,0.16737501866059454,0.8460191410151855
2024-11-05,2025-05-03,180,3,mainstream_to_wemedia,0.1613004106306936,0.9222546538685553
2024-11-05,2025-05-03,180,1,wemedia_to_mainstream,8.824720447191964,0.003387046230182711
2024-11-05,2025-05-03,180,2,wemedia_to_mainstream,4.399953604397393,0.013681589980425568
2024-11-05,2025-05-03,180,3,wemedia_to_mainstream,6.541011768481423,0.00032685439640600666
2024-12-05,2025-06-02,180,1,mainstream_to_wemedia,19.325205996196402,1.9025391583826767e-05
2024-12-05,2025-06-02,180,2,mainstream_to_wemedia,18.94915310578554,3.61964084261146e-08
2024-12-05,2025-06-02,180,3,mainstream_to_wemedia,12.189807214872065,2.8969605980755375e-07
2024-12-05,2025-06-02,180,1,wemedia_to_mainstream,11.831770065953409,0.0007270732695472404
2024-12-05,2025-06-02,180,2,wemedia_to_mainstream,7.749090105778746,0.0005982992013732202
2024-12-05,2025-06-02,180,3,wemedia_to_mainstream,5.515068101173443,0.0012259667623057968
2025-01-04,2025-07-02,180,1,mainstream_to_wemedia,19.07646295557434,2.1396158204955995e-05
2025-01-04,2025-07-02,180,2,mainstream_to_wemedia,18.757742557094883,4.2356282592415084e-08
2025-01-04,2025-07-02,180,3,mainstream_to_wemedia,11.97187641193807,3.766457743470397e-07
2025-01-04,2025-07-02,180,1,wemedia_to_mainstream,11.748121159875536,0.0007583269431712392
2025-01-04,2025-07-02,180,2,wemedia_to_mainstream,7.6500101171435775,0.0006552864721437457
2025-01-04,2025-07-02,180,3,wemedia_to_mainstream,5.474697624563491,0.0012917020152033443
