source_uid,status,n_pages,n_edges,endpoint,error
2858259534,ok,8,112,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2870275743,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2920881450,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2933040490,ok,10,180,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2961469424,ok,8,113,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2986236392,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3001747907,ok,8,98,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3101312710,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3146271144,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3150799944,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3158702405,ok,10,159,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3169778095,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
3175181647,ok,10,163,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3181829055,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3193203065,ok,9,149,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3194822573,ok,3,11,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3195538854,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3201882052,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3232142874,ok,8,116,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3274244967,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3285543292,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
3294065325,ok,9,126,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3305287990,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3317316047,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3423924624,ok,10,161,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3440642560,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3477499575,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3486065922,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
3612822633,ok,10,200,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3622443445,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3628168463,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3692755305,ok,6,95,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3771597194,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3777420052,ok,7,111,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3817260412,ok,3,23,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3904285156,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3913793277,empty,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
3937522514,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5018999366,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5077574793,ok,4,37,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5097090132,ok,7,99,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5100637438,ok,6,93,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5121740622,ok,9,104,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5158106713,ok,10,176,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5172402949,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
5216579252,ok,4,45,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5230127944,ok,8,124,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5276804390,ok,10,163,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5280301366,ok,7,87,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5397128660,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
5529646503,ok,8,119,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5539663286,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5571661545,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5595612424,ok,8,106,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5627179718,ok,10,159,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5639165486,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5639373396,ok,6,77,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5666285367,ok,10,153,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5673874565,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5674875374,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5681923779,ok,6,78,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5682503869,ok,9,149,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5686906123,ok,9,134,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5688821149,ok,6,96,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5715122806,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5724392503,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5739008443,ok,10,172,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5740423987,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5765298156,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5787328467,ok,10,173,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5860401438,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5870277160,ok,2,19,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5977712571,ok,10,183,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5999666448,ok,10,170,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5999977748,ok,5,61,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6031032666,ok,10,155,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6067606780,ok,3,26,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6076955195,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6135654948,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6175951927,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6265693369,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6274683397,ok,6,77,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6290074913,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6298820710,ok,10,150,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6311929891,ok,10,200,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6335428789,ok,5,70,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6365727749,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6372714191,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6374013288,ok,4,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6391230607,ok,5,68,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6459486906,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6459941407,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6466693563,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6474280046,ok,10,162,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6474280074,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6574032509,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6584837026,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6598526394,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6607120105,ok,9,150,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6640466314,ok,5,78,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6657439653,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6772106930,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6861835157,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6870903521,ok,9,156,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6924394653,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6981281817,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7001971110,ok,2,1,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7007567690,ok,10,155,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7032511414,ok,6,89,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7081851758,ok,8,121,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7126731879,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
7166262964,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7212314665,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
7268647783,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7273295479,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7330849100,ok,10,183,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7361842913,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7362505572,ok,8,123,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7381972489,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7402214292,ok,10,131,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7414471601,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7462193109,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7472530804,ok,10,200,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7476597732,ok,6,95,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7490448138,ok,6,86,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7498853748,ok,9,142,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7503322196,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7533234994,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7542915907,ok,2,9,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7544736881,ok,3,21,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7564883087,ok,2,1,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7577759322,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
7581773163,ok,3,33,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7600381196,ok,2,2,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7632778306,ok,4,45,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7632896716,ok,7,114,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7637107305,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
7641460594,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7651224957,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7678329589,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
7702787874,ok,5,70,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7719759880,ok,5,70,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7725401344,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7725936227,ok,2,8,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7731031704,empty,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7733424862,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7735137950,ok,3,21,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7745470074,ok,6,79,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7749106995,ok,6,82,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7751821747,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
7754332505,ok,4,48,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7761528884,ok,4,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7768463285,ok,2,7,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7771024849,ok,3,24,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7782453454,ok,3,34,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7789716139,ok,2,16,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7791955074,ok,2,3,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7798773700,ok,2,1,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7810167332,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7811283860,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
7838642996,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1006174944,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1010567100,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
1011202981,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1012327845,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
1013372924,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1017529404,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1020045915,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1024620554,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
1034464302,ok,10,200,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1039871270,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
1043916654,ok,2,7,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1044561883,ok,10,166,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1046912720,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1050380897,ok,3,27,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1051557603,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1056929433,ok,10,200,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1056962940,ok,10,167,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1065190973,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1069265977,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1074183625,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
1075661461,ok,3,33,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
